SampleID	Haplogroup	X2	X3	Quality	study	macro
031be4d20fdd4fffb76249df6a44d3db	H1152	0.9969865398781222	0.8390441839495041	0.9180153619138132	DIAN	H
031be4d20fdd4fffb76249df6a44d3db	H1c	0.9969193678006965	0.8389314697926059	0.9179254187966512	DIAN	H
034dc1ff04ff47c6b366ff9b81e3fb93	U5a1a1	0.9964508136342329	0.8137817883511075	0.9051163009926702	DIAN	U
034dc1ff04ff47c6b366ff9b81e3fb93	U5a1a116362	0.9956472242683988	0.8131255127153404	0.9043863684918696	DIAN	U
034dc1ff04ff47c6b366ff9b81e3fb93	U5a1a1152	0.9956472242683988	0.8131255127153404	0.9043863684918696	DIAN	U
034dc1ff04ff47c6b366ff9b81e3fb93	U5a1a1e	0.9956472242683988	0.8131255127153404	0.9043863684918696	DIAN	U
034dc1ff04ff47c6b366ff9b81e3fb93	U5a1a1g	0.9956472242683988	0.8131255127153404	0.9043863684918696	DIAN	U
048c663a20bb4570b286b647c5fb4c27	U3a1	0.9977233159233962	0.8544557862140154	0.9260895510687058	DIAN	U
048c663a20bb4570b286b647c5fb4c27	U3a1b	0.9971878138600603	0.8540543640325725	0.9256210889463163	DIAN	U
048c663a20bb4570b286b647c5fb4c27	U3a1a	0.9971876255524307	0.8539970180066522	0.9255923217795414	DIAN	U
048c663a20bb4570b286b647c5fb4c27	U3a1c	0.996919780366948	0.8537676339029705	0.9253437071349593	DIAN	U
048c663a20bb4570b286b647c5fb4c27	U3a	0.996919780366948	0.8537676339029705	0.9253437071349593	DIAN	U
04c0877701d74885a3306af603a1dd64	H1e	0.9973881596571122	0.8824435622444747	0.9399158609507935	DIAN	H
04c0877701d74885a3306af603a1dd64	H1e16129	0.9973881596571122	0.8824435622444747	0.9399158609507935	DIAN	H
04c0877701d74885a3306af603a1dd64	H1e1	0.9967180174146014	0.8817325354032115	0.9392252764089064	DIAN	H
04c0877701d74885a3306af603a1dd64	H1152	0.9965847451952052	0.8817917876399834	0.9391882664175943	DIAN	H
04c0877701d74885a3306af603a1dd64	H1bs	0.9965847451952052	0.8817917876399834	0.9391882664175943	DIAN	H
05c263f8debe44a7898702d48811804f	B2g1	0.9945058626465662	0.87332313485526	0.9339144987509131	DIAN	B
05c263f8debe44a7898702d48811804f	B2g	0.9928978224455611	0.8719110378912686	0.9324044301684149	DIAN	B
05c263f8debe44a7898702d48811804f	B2	0.9912897822445561	0.870498940927277	0.9308943615859165	DIAN	B
05c263f8debe44a7898702d48811804f	B2b152	0.9912227805695142	0.8704401035537773	0.9308314420616457	DIAN	B
05c263f8debe44a7898702d48811804f	B2r	0.9908865509616029	0.8700282419392799	0.9304573964504415	DIAN	B
05c7b9bdb56044788bcd880ca0334f3d	T2b	0.9988615054915617	0.9683178601571123	0.983589682824337	DIAN	T
05c7b9bdb56044788bcd880ca0334f3d	T2b24	0.9981918028395392	0.9676686359800039	0.9829302194097715	DIAN	T
05c7b9bdb56044788bcd880ca0334f3d	T2b30	0.9980578623091347	0.9675387911445822	0.9827983267268585	DIAN	T
05c7b9bdb56044788bcd880ca0334f3d	T2b31	0.9980578623091347	0.9675387911445822	0.9827983267268585	DIAN	T
05c7b9bdb56044788bcd880ca0334f3d	T2b152	0.9980578623091347	0.9675387911445822	0.9827983267268585	DIAN	T
06d54bc22a9f4798b0f52942b6f5378e	U5b2a1a1	0.9985266541655505	0.809753978167599	0.9041403161665748	DIAN	U
06d54bc22a9f4798b0f52942b6f5378e	U5b2a1a1a	0.997856951513528	0.8092108836148374	0.9035339175641828	DIAN	U
06d54bc22a9f4798b0f52942b6f5378e	U5b2a1a1b	0.9978568079833903	0.8091565741595612	0.9035066910714757	DIAN	U
06d54bc22a9f4798b0f52942b6f5378e	U5b2a1a16311	0.9977899812483257	0.8091565741595612	0.9034732777039435	DIAN	U
06d54bc22a9f4798b0f52942b6f5378e	U5b2a1a1d	0.9977230109831235	0.809102264704285	0.9034126378437043	DIAN	U
07b016c3b3a441858e5da002d0e2dd14	T2b5	0.9982587731047415	0.8859435364041605	0.942101154754451	DIAN	T
07b016c3b3a441858e5da002d0e2dd14	T2b150	0.9981918028395392	0.8858841010401188	0.942037951939829	DIAN	T
07b016c3b3a441858e5da002d0e2dd14	T2b5a	0.9974551299223144	0.8852303120356613	0.9413427209789879	DIAN	T
07b016c3b3a441858e5da002d0e2dd14	T2b	0.9974551299223144	0.8852303120356613	0.9413427209789879	DIAN	T
07b016c3b3a441858e5da002d0e2dd14	T2b152	0.9973881596571122	0.8851708766716196	0.941279518164366	DIAN	T
07dc371428484397b52051270cfa8f42	T2	0.995713903027056	0.9025678382808232	0.9491408706539396	DIAN	T
07dc371428484397b52051270cfa8f42	T216189	0.9953127092540511	0.9023250166939841	0.9488188629740176	DIAN	T
07dc371428484397b52051270cfa8f42	T2g	0.9949768937110709	0.901839373520306	0.9484081336156884	DIAN	T
07dc371428484397b52051270cfa8f42	T2a	0.994910259844629	0.901839373520306	0.9483748166824675	DIAN	T
07dc371428484397b52051270cfa8f42	T2c	0.994910259844629	0.901839373520306	0.9483748166824675	DIAN	T
07faf48b4b01418cac5ae69efb027635	T1a1b	0.9985938127762154	0.9835773644637911	0.9910855886200032	DIAN	T
07faf48b4b01418cac5ae69efb027635	T1a1	0.9969867416633186	0.981994459833795	0.9894906007485568	DIAN	T
07faf48b4b01418cac5ae69efb027635	T1a1b1	0.9969867416633186	0.981994459833795	0.9894906007485568	DIAN	T
07faf48b4b01418cac5ae69efb027635	T1a1152	0.9962501674032409	0.9812689618783802	0.9887595646408105	DIAN	T
07faf48b4b01418cac5ae69efb027635	T1a1k	0.9962499162927744	0.981203007518797	0.9887264619057856	DIAN	T
0863e0ad3a5942a1bc4331770d14ebd7	U5a1b2	0.9989956478071644	0.9199654704649155	0.95948055913604	DIAN	U
0863e0ad3a5942a1bc4331770d14ebd7	U5a1b	0.9981921660528958	0.9192255518559626	0.9587088589544293	DIAN	U
0863e0ad3a5942a1bc4331770d14ebd7	U5a1b4	0.9973886842986274	0.9184856332470095	0.9579371587728185	DIAN	U
0863e0ad3a5942a1bc4331770d14ebd7	U5a1b1	0.9973886842986274	0.9184856332470095	0.9579371587728185	DIAN	U
0863e0ad3a5942a1bc4331770d14ebd7	U5a1b16362	0.9973886842986274	0.9184856332470095	0.9579371587728185	DIAN	U
0910578d6cc8433a880762e75685c187	H41a	0.9988615054915617	0.7690522842116119	0.8839568948515868	DIAN	H
0910578d6cc8433a880762e75685c187	H41	0.9957141900488851	0.766680416623698	0.8811973033362915	DIAN	H
0910578d6cc8433a880762e75685c187	H16129	0.9949106006830509	0.7660616685572857	0.8804861346201683	DIAN	H
0910578d6cc8433a880762e75685c187	H88	0.9949106006830509	0.7660616685572857	0.8804861346201683	DIAN	H
0910578d6cc8433a880762e75685c187	H	0.9949106006830509	0.7660616685572857	0.8804861346201683	DIAN	H
09351fe23fb94032a1d2d995bc04ee41	H1e	0.996517546209483	0.9174990751017388	0.9570083106556109	DIAN	H
09351fe23fb94032a1d2d995bc04ee41	H1bs	0.9961159847318021	0.9171907756813418	0.956653380206572	DIAN	H
09351fe23fb94032a1d2d995bc04ee41	H1	0.9961159847318021	0.9171907756813418	0.956653380206572	DIAN	H
09351fe23fb94032a1d2d995bc04ee41	H116189	0.9957147639772347	0.916944136145024	0.9563294500611293	DIAN	H
09351fe23fb94032a1d2d995bc04ee41	H1e1	0.9958472873409243	0.9167591564927858	0.956303221916855	DIAN	H
095726b1384948ffb66ecfba7ba1bf6d	U5b1c	0.9975890704527189	0.9026237653759922	0.9501064179143556	DIAN	U
095726b1384948ffb66ecfba7ba1bf6d	U5b1c1	0.9967858577742065	0.9020178149427377	0.9494018363584721	DIAN	U
095726b1384948ffb66ecfba7ba1bf6d	U5b11618916192	0.9966519351814651	0.9018966248560868	0.9492742800187759	DIAN	U
095726b1384948ffb66ecfba7ba1bf6d	U5b1c1a	0.9961832061068703	0.9014724595528085	0.9488278328298394	DIAN	U
095726b1384948ffb66ecfba7ba1bf6d	U5b1c2	0.9960487543530673	0.9012300793795067	0.948639416866287	DIAN	U
0971d895e68e4b9fbaba757b32717ab5	U5a1b1a	0.9991295614328758	0.8565524367143104	0.9278409990735931	DIAN	U
0971d895e68e4b9fbaba757b32717ab5	U5a1b1	0.9983260796786073	0.8558636128810057	0.9270948462798065	DIAN	U
0971d895e68e4b9fbaba757b32717ab5	U5a1b1a1	0.9983260796786073	0.8558636128810057	0.9270948462798065	DIAN	U
0971d895e68e4b9fbaba757b32717ab5	U5a1b1a2	0.9983260796786073	0.8558636128810057	0.9270948462798065	DIAN	U
0971d895e68e4b9fbaba757b32717ab5	U5a1b	0.9976565115500502	0.8552895930199185	0.9264730522849843	DIAN	U
0a2a5cd0139f4a3eb5070fec75f3163c	K2a3	0.9973879847297569	0.9575001607406931	0.9774440727352249	DIAN	K
0a2a5cd0139f4a3eb5070fec75f3163c	K2a3a	0.9967177975751892	0.9567286054137465	0.9767232014944678	DIAN	K
0a2a5cd0139f4a3eb5070fec75f3163c	K2a	0.9965842877235283	0.9567286054137465	0.9766564465686374	DIAN	K
0a2a5cd0139f4a3eb5070fec75f3163c	K2a3a1	0.9959139928997254	0.9559570500868	0.9759355214932627	DIAN	K
0a2a5cd0139f4a3eb5070fec75f3163c	K2a4	0.9957805907172996	0.9559570500868	0.9758688204020498	DIAN	K
0a39e280347240f486cadbc4c38dd933	T2i1	0.9971872488615054	0.9072077012124535	0.9521974750369795	DIAN	T
0a39e280347240f486cadbc4c38dd933	T2i	0.996517546209483	0.9065984280753061	0.9515579871423945	DIAN	T
0a39e280347240f486cadbc4c38dd933	T2	0.9941735869274042	0.9044659720952903	0.9493197795113473	DIAN	T
0a39e280347240f486cadbc4c38dd933	T216189	0.9937725994375252	0.9042222628404314	0.9489974311389783	DIAN	T
0a39e280347240f486cadbc4c38dd933	T2g	0.9934364744491326	0.9037348443307135	0.9485856593899231	DIAN	T
0a49889973c64192b675e9c1aab0a848	H1ap1	0.9987947773685972	0.8537660256410257	0.9262804015048114	DIAN	H
0a49889973c64192b675e9c1aab0a848	H116189	0.9987947773685972	0.8537660256410257	0.9262804015048114	DIAN	H
0a49889973c64192b675e9c1aab0a848	H1152	0.998794615951249	0.8536515567765568	0.9262230863639029	DIAN	H
0a49889973c64192b675e9c1aab0a848	H1bm	0.998794615951249	0.8536515567765568	0.9262230863639029	DIAN	H
0a49889973c64192b675e9c1aab0a848	H1bs	0.998794615951249	0.8536515567765568	0.9262230863639029	DIAN	H
0a566f69c7394f54bcf37afd46a23ff4	O	0.9986606843902766	0.8277642095914742	0.9132124469908753	DIAN	O
0a566f69c7394f54bcf37afd46a23ff4	N	0.9985937186097904	0.827708703374778	0.9131512109922841	DIAN	N
0a566f69c7394f54bcf37afd46a23ff4	R16189	0.9980582524271845	0.8273756660746003	0.9127169592508924	DIAN	R
0a566f69c7394f54bcf37afd46a23ff4	N9	0.9977901292439564	0.8270426287744227	0.9124163790091895	DIAN	N
0a566f69c7394f54bcf37afd46a23ff4	N15	0.9977901292439564	0.8270426287744227	0.9124163790091895	DIAN	N
0a63c9d7d4d04f0e805a8155d68a4108	H1ap	0.9971874372195808	0.8966160886319846	0.9469017629257828	DIAN	H
0a63c9d7d4d04f0e805a8155d68a4108	H1bs	0.9963838478537468	0.8958935452793835	0.9461386965665651	DIAN	H
0a63c9d7d4d04f0e805a8155d68a4108	H1	0.9963838478537468	0.8958935452793835	0.9461386965665651	DIAN	H
0a63c9d7d4d04f0e805a8155d68a4108	H1ab	0.9959825912286575	0.8956526974951831	0.9458176443619203	DIAN	H
0a63c9d7d4d04f0e805a8155d68a4108	H116189	0.9959825912286575	0.8956526974951831	0.9458176443619203	DIAN	H
0aa9936b7dba4af0b1694faa22f8678e	V10b	0.9977901292439564	0.8885443377661161	0.9431672335050363	DIAN	V
0aa9936b7dba4af0b1694faa22f8678e	V10	0.9969865398781222	0.8878287315880494	0.9424076357330858	DIAN	V
0aa9936b7dba4af0b1694faa22f8678e	V10b1	0.9969865398781222	0.8878287315880494	0.9424076357330858	DIAN	V
0aa9936b7dba4af0b1694faa22f8678e	V	0.9961829505122882	0.8871131254099827	0.9416480379611354	DIAN	V
0aa9936b7dba4af0b1694faa22f8678e	V2	0.9960490189513159	0.8869938577136383	0.941521438332477	DIAN	V
0b0ffc25d4914f6bb818e09f8d488506	J2a1a1a	0.9995981245813798	0.9826178562022649	0.9911079903918223	DIAN	J
0b0ffc25d4914f6bb818e09f8d488506	J2a1a1a3	0.9987943737441393	0.9818277587569133	0.9903110662505263	DIAN	J
0b0ffc25d4914f6bb818e09f8d488506	J2a1a1a2	0.9987943737441393	0.9818277587569133	0.9903110662505263	DIAN	J
0b0ffc25d4914f6bb818e09f8d488506	J2a1a1	0.9986603255408936	0.9816302343955755	0.9901452799682345	DIAN	J
0b0ffc25d4914f6bb818e09f8d488506	J2a1a1e	0.9979237827339094	0.9810376613115618	0.9894807220227355	DIAN	J
0bb58dc5d343443bbee9e7c17238c6f2	U7b	0.9953127092540511	0.9588440201264353	0.9770783646902432	DIAN	U
0bb58dc5d343443bbee9e7c17238c6f2	U7	0.9945091736976028	0.9580699264611018	0.9762895500793523	DIAN	U
0bb58dc5d343443bbee9e7c17238c6f2	U7a	0.9937056381411544	0.9572958327957682	0.9755007354684613	DIAN	U
0bb58dc5d343443bbee9e7c17238c6f2	U7b1	0.9937056381411544	0.9572958327957682	0.9755007354684613	DIAN	U
0bb58dc5d343443bbee9e7c17238c6f2	U7a3	0.992902102584706	0.9565217391304348	0.9747119208575704	DIAN	U
0c1ef1430908400c9743a867a1e7017b	O	0.993772182414786	0.857952246054229	0.9258622142345075	DIAN	O
0c1ef1430908400c9743a867a1e7017b	N	0.9913614143172839	0.8558709602821298	0.9236161872997068	DIAN	N
0c1ef1430908400c9743a867a1e7017b	N9	0.9905578249514498	0.8551771983580968	0.9228675116547733	DIAN	N
0c1ef1430908400c9743a867a1e7017b	N15	0.9905578249514498	0.8551771983580968	0.9228675116547733	DIAN	N
0c1ef1430908400c9743a867a1e7017b	S	0.9905578249514498	0.8551771983580968	0.9228675116547733	DIAN	S
0c46531e40ac4eac807dc88b22aaca3c	H195	0.9962499162927744	0.9626633881195807	0.9794566522061776	DIAN	H
0c46531e40ac4eac807dc88b22aaca3c	H82	0.9962499162927744	0.9626633881195807	0.9794566522061776	DIAN	H
0c46531e40ac4eac807dc88b22aaca3c	H152	0.9961829505122882	0.9625986799534101	0.9793908152328492	DIAN	H
0c46531e40ac4eac807dc88b22aaca3c	H20	0.9959820531708297	0.9624045554548984	0.979193304312864	DIAN	H
0c46531e40ac4eac807dc88b22aaca3c	H195146	0.9958481216098574	0.9622751391225572	0.9790616303662073	DIAN	H
0cb2e0fa25114087a4d0f8e0fea04522	K2b1a1a	0.9964508136342329	0.902200933729461	0.949325873681847	DIAN	K
0cb2e0fa25114087a4d0f8e0fea04522	K2b1a1	0.9957811558293712	0.9015946158976536	0.9486878858635124	DIAN	K
0cb2e0fa25114087a4d0f8e0fea04522	K2b1a	0.9949775664635371	0.9008670344994846	0.9479223004815108	DIAN	K
0cb2e0fa25114087a4d0f8e0fea04522	K2b1a3	0.9941743672157493	0.9002000848844964	0.9471872260501228	DIAN	K
0cb2e0fa25114087a4d0f8e0fea04522	K2b1a2	0.994173977097703	0.9001394531013157	0.9471567150995094	DIAN	K
0cba6636d86d4bea9b642e625fbc63be	H5a1m	0.9993973079756244	0.825853577555199	0.9126254427654117	DIAN	H
0cba6636d86d4bea9b642e625fbc63be	H5a1152	0.9985937186097904	0.8251895301864867	0.9118916243981385	DIAN	H
0cba6636d86d4bea9b642e625fbc63be	H5a1	0.9979240608049287	0.8246361573792264	0.9112801090920775	DIAN	H
0cba6636d86d4bea9b642e625fbc63be	H5a116093	0.9979240608049287	0.8246361573792264	0.9112801090920775	DIAN	H
0cba6636d86d4bea9b642e625fbc63be	H5a152	0.9978570950244425	0.8245808200985003	0.9112189575614714	DIAN	H
0daadc7ca4d54cab98d3082911e2e941	U5b2a2b	0.9985938127762154	0.9625637384625315	0.9805787756193735	DIAN	U
0daadc7ca4d54cab98d3082911e2e941	U5b2a2	0.997790277219767	0.961789195120377	0.979789736170072	DIAN	U
0daadc7ca4d54cab98d3082911e2e941	U5b2a2b1	0.997790277219767	0.961789195120377	0.979789736170072	DIAN	U
0daadc7ca4d54cab98d3082911e2e941	U5b2a2a	0.9969867416633186	0.9610146517782224	0.9790006967207705	DIAN	U
0daadc7ca4d54cab98d3082911e2e941	U5b2a	0.9961832061068703	0.9602401084360679	0.9782116572714691	DIAN	U
0db26ae2ac1a4efe923e2e6437fc58d4	T2	0.997053308331101	0.8546007691866139	0.9258270387588574	DIAN	T
0db26ae2ac1a4efe923e2e6437fc58d4	T216189	0.9966519351814651	0.8543711612421789	0.925511548211822	DIAN	T
0db26ae2ac1a4efe923e2e6437fc58d4	T2d	0.9963836056790785	0.8540267493255267	0.9252051775023026	DIAN	T
0db26ae2ac1a4efe923e2e6437fc58d4	T2a	0.9963166354138763	0.853969347339418	0.9251429913766471	DIAN	T
0db26ae2ac1a4efe923e2e6437fc58d4	T2g	0.996316388721452	0.8539119453533093	0.9251141670373806	DIAN	T
0ef44051476e4c75b4b35c7501eadcf2	K1a4a	0.9934364744491326	0.9661303979678239	0.9797834362084783	DIAN	K
0ef44051476e4c75b4b35c7501eadcf2	K1a4	0.9934364744491326	0.9661303979678239	0.9797834362084783	DIAN	K
0ef44051476e4c75b4b35c7501eadcf2	K1a150	0.9933694996986137	0.966065264117762	0.9797173819081878	DIAN	K
0ef44051476e4c75b4b35c7501eadcf2	K1a4f	0.9926997521934231	0.9654139256171432	0.9790568389052832	DIAN	K
0ef44051476e4c75b4b35c7501eadcf2	K1a	0.992632777442904	0.9653487917670813	0.9789907846049927	DIAN	K
0f4eed3ec3374d2fb8ebab3ddcf0f3b5	C1d1a	0.994372613385141	0.9432511438739197	0.9688118786295303	DIAN	C
0f4eed3ec3374d2fb8ebab3ddcf0f3b5	C1d1a1	0.9927647886380384	0.9417259786476868	0.9672453836428626	DIAN	C
0f4eed3ec3374d2fb8ebab3ddcf0f3b5	C1d	0.9920948616600791	0.9410904931367565	0.9665926773984178	DIAN	C
0f4eed3ec3374d2fb8ebab3ddcf0f3b5	C1d1	0.9920948616600791	0.9410904931367565	0.9665926773984178	DIAN	C
0f4eed3ec3374d2fb8ebab3ddcf0f3b5	C1	0.9912909492865277	0.9403279105236401	0.9658094299050839	DIAN	C
0fd9532b7da74f1cb1f6ab7c40a1faee	H10	0.9971874372195808	0.883214709371293	0.9402010732954369	DIAN	H
0fd9532b7da74f1cb1f6ab7c40a1faee	H10e	0.9971874372195808	0.883214709371293	0.9402010732954369	DIAN	H
0fd9532b7da74f1cb1f6ab7c40a1faee	H10d	0.9964508136342329	0.8825622775800712	0.9395065456071521	DIAN	H
0fd9532b7da74f1cb1f6ab7c40a1faee	H82	0.9964508136342329	0.8825622775800712	0.9395065456071521	DIAN	H
0fd9532b7da74f1cb1f6ab7c40a1faee	H	0.9964508136342329	0.8825622775800712	0.9395065456071521	DIAN	H
1000	H1c3b	0.999933047670059	0.26495999432291945	0.6324465209964892	MAYO	H
1000	H1f	0.9999330431871443	0.2649422534461653	0.6324376483166547	MAYO	H
1000	H1g	0.9999330431871443	0.2649422534461653	0.6324376483166547	MAYO	H
1000	H1aj1a	0.9999330431871443	0.2649422534461653	0.6324376483166547	MAYO	H
1000	H1j9	0.9999330431871443	0.2649422534461653	0.6324376483166547	MAYO	H
1005	P9a	1	0.282296017690752	0.641148008845376	MAYO	P
1005	H1b2	1	0.282296017690752	0.641148008845376	MAYO	H
1005	H1c3b	1	0.282296017690752	0.641148008845376	MAYO	H
1005	U5a1d2	1	0.282296017690752	0.641148008845376	MAYO	U
1005	H1y	1	0.28227711731463456	0.6411385586573173	MAYO	H
100b9dfc7c494cbbadedec6edbe38d2b	H2a216235	0.998794615951249	0.8778693349028841	0.9383319754270665	DIAN	H
100b9dfc7c494cbbadedec6edbe38d2b	H2a2	0.9983258554878457	0.8774573278399058	0.9378915916638757	DIAN	H
100b9dfc7c494cbbadedec6edbe38d2b	H2a2b	0.9979910265854148	0.8771630370806357	0.9375770318330252	DIAN	H
100b9dfc7c494cbbadedec6edbe38d2b	H2a2b1	0.9978570950244425	0.8770453207769277	0.9374512079006851	DIAN	H
100b9dfc7c494cbbadedec6edbe38d2b	H2a2b1a	0.997588908981314	0.8766921718658034	0.9371405404235587	DIAN	H
1010	P9a	1	0.4030438771655243	0.7015219385827621	MAYO	P
1010	H5t	1	0.4030168924388796	0.7015084462194399	MAYO	H
1010	R16189	1	0.4030168924388796	0.7015084462194399	MAYO	R
1010	H516192	1	0.4030168924388796	0.7015084462194399	MAYO	H
1010	U234789	1	0.40298990771223486	0.7014949538561175	MAYO	U
1015	U5a1d2	1	0.3683626408858855	0.6841813204429428	MAYO	U
1015	H1y	1	0.36833797814881497	0.6841689890744075	MAYO	H
1015	H1b	1	0.36833797814881497	0.6841689890744075	MAYO	H
1015	H1g	1	0.36833797814881497	0.6841689890744075	MAYO	H
1015	U5a2a	1	0.36833797814881497	0.6841689890744075	MAYO	U
1019	U5a2c4	1	0.28869904714045497	0.6443495235702275	MAYO	U
1019	U5a2c	1	0.28869904714045497	0.6443495235702275	MAYO	U
1019	P9a	1	0.288679719360637	0.6443398596803185	MAYO	P
1019	H1b2	1	0.288679719360637	0.6443398596803185	MAYO	H
1019	H1c3b	1	0.288679719360637	0.6443398596803185	MAYO	H
10255f6e34a547fa9afb24064b42cd7d	K2a2a1	0.998727479740138	0.9628720862659005	0.9807997830030193	DIAN	K
10255f6e34a547fa9afb24064b42cd7d	K2a2a	0.996316388721452	0.960547556014722	0.978431972368087	DIAN	K
10255f6e34a547fa9afb24064b42cd7d	K2a2	0.9955126917152234	0.9597727125976625	0.9776427021564429	DIAN	K
10255f6e34a547fa9afb24064b42cd7d	K2a	0.9947089947089947	0.958997869180603	0.9768534319447988	DIAN	K
10255f6e34a547fa9afb24064b42cd7d	K2a10	0.9941062219543232	0.9584167366178085	0.9762614792860658	DIAN	K
1027	H1c3b	0.9997991430101768	0.42910919540229886	0.7144541692062378	MAYO	H
1027	H1g	0.9997991295614329	0.42908045977011494	0.7144397946657739	MAYO	H
1027	H1j9	0.9997991295614329	0.42908045977011494	0.7144397946657739	MAYO	H
1027	R16189	0.9997991295614329	0.42908045977011494	0.7144397946657739	MAYO	R
1027	H516192	0.9997991295614329	0.42908045977011494	0.7144397946657739	MAYO	H
1029	U3a3	1	0.24284599375650365	0.6214229968782519	MAYO	U
1029	H1b2	1	0.24284599375650365	0.6214229968782519	MAYO	H
1029	H7d1	1	0.24284599375650365	0.6214229968782519	MAYO	H
1029	H1c3b	1	0.24284599375650365	0.6214229968782519	MAYO	H
1029	Y1a	1	0.24282973465140478	0.6214148673257024	MAYO	Y
1034	U5a1d2	0.9998660953401178	0.41771089729245914	0.7087884963162885	MAYO	U
1034	H1b	0.9998660863742885	0.4176829268292683	0.7087745066017784	MAYO	H
