SampleID	autosomal_coverage	mt_coverage	mtcn_avg	study
37fda0bf484140948413b1a0d9699a0f	27.15590909090909	13453.08	990.8031401168338	DIAN
38703c312b5c44f8b3c1dc6d060a801c	18.615909090909092	2978.08	319.9499938957392	DIAN
3898c392bc444aa58bdfdefb517617c7	19.206363636363637	2194.96	228.56591091967624	DIAN
38fe2cf78673445387ef27ff22953f8d	18.118636363636362	5011.75	553.2149218534407	DIAN
3916526c4dc546c5ab71a4ef5414f129	19.34409090909091	7125.59	736.7200695537749	DIAN
3987ae70d16f457fb10f1d2e85e5ff3b	26.864545454545453	2331.34	173.56258671449362	DIAN
39c31aa6e26a4908b30c10cad830b432	16.523636363636363	1383.26	167.42803697183098	DIAN
39e6432fd410421aa67216cfc0a34af4	18.447272727272725	8171.76	885.958604376109	DIAN
3b0b34b2fc9f4310ba8e61658481fb65	17.06681818181818	9003.94	1055.1398513862625	DIAN
3be1543b4374486dac7900cdf9a9fe8a	18.241818181818182	7948.65	871.4756304196152	DIAN
3c2ead3b010544cab20647dc6f87bd78	18.219545454545454	8711.11	956.2379063443356	DIAN
3c3ac5b077a14f668288a29e21c9999d	19.755	9782.63	990.3953429511515	DIAN
3c49d2cadb2e444485a962a360ef4ec2	18.177272727272726	2874.98	316.32688172043015	DIAN
3c606ab3639a43d2a3510f474f68ce70	19.673181818181817	1945.28	197.75957117441834	DIAN
3cab5f2cc82548ea91a46c1ff3525433	19.311818181818182	23124.96	2394.902414913148	DIAN
3d1bb16f378e4076854ae83ab68f3a0e	20.11	1968.35	195.75832918945798	DIAN
3db4651728064c9c9bed3742ae1a8743	21.05727272727273	9089.77	863.3378232526011	DIAN
3e2b8f9520e144c29debedf0e74d1a8f	12.729545454545455	6655.04	1045.6052847705766	DIAN
3fb336befa3141d6aa0d9a327d5a8c0c	17.354545454545455	1608.67	185.38889470927188	DIAN
3fe368bfd6b845299d16735096d99010	19.433636363636364	9537.34	981.5291200823315	DIAN
401b1a65dd794ac5bda6f938300ba5e3	19.853636363636365	1978.61	199.31965749347495	DIAN
40412603447649c0aa2d3f8465ffd315	16.498636363636365	7381.38	894.7866765848416	DIAN
417e228327854784bed4c1f3778a20ef	20.451363636363638	2071.65	202.59284777632075	DIAN
418cf93b2ade4d3c9c2c95c75936ef30	17.979545454545455	10245	1139.628365566932	DIAN
41919d7ddda247ad9e6bbc211c31de83	18.565454545454546	8792.02	947.137596709431	DIAN
42905d9fc1da48e999630bc280c48170	19.34409090909091	1329.12	137.4187090255422	DIAN
432dc714103640699c7d126e01fc6bb6	16.03	793.15	98.95820336868371	DIAN
435192a28e3a4f369ab7ecbf91c2a51e	19.197272727272725	9033.13	941.084718473268	DIAN
44349cb8495a4ea681c3f101b37b1171	19.045	13112	1376.9493305329481	DIAN
4544bc94fff549b7ab08d0030b73a421	19.91409090909091	8226.55	826.2039213896053	DIAN
4714547866764d03be03ad7fe118275c	20.41090909090909	13787.29	1350.9726527703547	DIAN
47e1abca36f2448685b3f38016fd0d53	36.138636363636365	3563.41	197.20777309603167	DIAN
47ead5071b6c4c248d3d88032f445278	18.596818181818183	9950.81	1070.1626377923885	DIAN
484fce2998e841c49007c13a2bb599f8	19.85590909090909	1479.36	149.00954604766156	DIAN
48afcc97bb5b49e1b3b287b2c3da8859	19.221818181818183	16386.41	1704.9802307983352	DIAN
494be4be1c1c4cbbacc38e7621a71fe5	18.12909090909091	10440.3	1151.773142112125	DIAN
49889597757d41299dbd0586c421d0f8	19.585454545454546	8474.31	865.3677125881916	DIAN
4a28120ad26148a9968fdc69fff8f5fd	18.776818181818182	8078.77	860.5046842092522	DIAN
4a8ddec7305247e9999d8e22fad7c413	19.989545454545453	11250.57	1125.6454055529027	DIAN
4bdb05f8fac64eb8916e27012cdc8e21	18.96727272727273	11194.4	1180.3911042944785	DIAN
4c6a918cb5484279b0003332a0c53598	19.113636363636363	5596.43	585.5955291319858	DIAN
4cc1e13e1f304ccebc9865ab36bed70e	18.633181818181818	11041.44	1185.1373649159614	DIAN
4cec6f2d30c84408ab00ac31ca618a30	19.237727272727273	2505.05	260.4309713394608	DIAN
4d6b359ef1444d8483091b05e4972dd9	20.680454545454545	2184.61	211.27291909356663	DIAN
4d85be63af2b42deb76fad8745312f4e	19.06909090909091	8180.69	858.005244088482	DIAN
4e4b587117bf4148b7d1430fa8f9c87f	18.14590909090909	9242.81	1018.7210741213897	DIAN
4e52c40858bd463eac051ed9db4fb085	16.12409090909091	13970.89	1732.9212640599892	DIAN
4e60cc7ed2c04fe5af5f2e7c64fa9b6d	17.697272727272725	783.46	88.54019622951662	DIAN
4ea14a2fea614b68a183a4a6121b0998	20.606363636363636	11057.79	1073.2403052896282	DIAN
4fe64798738b42bbaa3fb0efaaa4854c	19.30090909090909	13739.34	1423.698742404974	DIAN
5225f625484141ca8f146eca615b35ca	19.686363636363637	3113.75	316.3357192334334	DIAN
522dfaab094b438ab57e01158c144309	18.74409090909091	13076.63	1395.2802580207094	DIAN
525d51e2d31e48d79a13978f8805071d	18.46090909090909	11400.41	1235.0865218890037	DIAN
53088bb4a40b4bdaa1455637f0668ea5	15.12590909090909	7941.52	1050.055233344352	DIAN
5438a589a64042d6984902fa88082567	19.080909090909092	10432.76	1093.528610224403	DIAN
556e05290f714bd98a5ca5926d2e08c9	16.638636363636362	1765.1	212.16882939489142	DIAN
5587ac5c3aaf4ce78dcb654f11a0778f	17.19818181818182	8335.36	969.330373189555	DIAN
5589c24a84dc4d1a992751a6c8a918b7	17	10418.64	1225.7223529411765	DIAN
55e083129ae242d19387f9044549befd	17.58681818181818	9231.01	1049.7646481093796	DIAN
575d67c1a4984a689d9d8354c3203d63	18.124545454545455	7741.62	854.2691478156191	DIAN
57cae4c4d1f848d8b3083f826c03d832	18.69272727272727	2578.24	275.85487793016244	DIAN
584459a450e84145bd4455a42791b035	18.56772727272727	14506.69	1562.5703444392766	DIAN
58bd9445508841078aa9d302748867d8	18.077727272727273	7388.57	817.4224434889743	DIAN
58f934051a4440f4a5c7777cdc8c7ee9	18.594545454545454	11725.25	1261.1494084286692	DIAN
598365ae1ad64f3aa207c8c6f640d34f	19.435454545454547	8682.77	893.4980120679171	DIAN
5a49389bec1146ffb3eb6fd472438e45	18.88	10488.6	1111.0805084745764	DIAN
5a70f32e6aa047cfab07479783ce9cb6	17.81772727272727	10171.66	1141.7460649506365	DIAN
5b3b43c8ac844f858cad3361ed44e53d	18.634999999999998	11084.98	1189.694660584921	DIAN
5b62c7c0b0e148c0b80f5031ebac216b	19.578636363636363	11865.13	1212.0486615745363	DIAN
5b7178c4e00e47ebb48bfd2d555e22d3	20.269545454545455	12999.76	1282.6888525104837	DIAN
5be405b2e81d4e4badc4364f9eb15c78	18.628636363636364	9379.55	1007.0033916501964	DIAN
5bff571f9e884cc7ab39d897baf63af6	20.933636363636364	13469.66	1286.8915620792982	DIAN
5c34635be6ca4866a16ad89a1a247216	19.662727272727274	9377.09	953.7934254935503	DIAN
5c9a81acf6d24a98b042e1378feb0e02	19.245	2003.28	208.1870615744349	DIAN
5cb357f0141f469dbffcff59021d3a40	16.12909090909091	7555.29	936.8525532634427	DIAN
5d0d372088574da4b5e3efe9402cc053	19.255	12270.15	1274.4897429239159	DIAN
5d159636c87c4b45816cd91d9c3bc30a	18.58590909090909	10886.43	1171.471349262638	DIAN
5f289bb35d5a455ea1c278845460243a	21.382727272727273	12426.56	1162.2988818502615	DIAN
604a14b5d16a4527b564b8183a55cc22	14.998181818181818	1263.05	168.427082070554	DIAN
6075d2834c6b460b82ee61d591b4873d	20.47681818181818	6789.91	663.1801815800573	DIAN
60def4f2b68c4edabdcb1b20e4f29542	15.800454545454546	5306.59	671.7009292022669	DIAN
60ec5af7793845e4a1e5fd5f908f3b64	20.698636363636364	2184.73	211.09893054000042	DIAN
610614c5273446c3929a8a5461fd4ac7	19.87590909090909	12455.14	1253.29009536442	DIAN
610cbbffb7e94f1ca76b7e4ecd8c6bbc	15.763636363636364	12741.62	1616.5838523644752	DIAN
61967c5d18594ac1adfa83349ff5989b	19.31	15514.62	1606.9000517866393	DIAN
619bcdafc49047bba802e0924dc1d02a	19.282272727272726	15443.62	1601.8464439782185	DIAN
61a5753ed4d74bbbb565ac1836f9ac69	18.705000000000002	13153.7	1406.4367816091954	DIAN
62f178ec74ed4aa081eacfa6fa796f1a	18.932727272727274	10425.24	1101.2929991356957	DIAN
6388655f51e041ba985290bd25d2f341	18.266363636363636	9886.36	1082.4661324839497	DIAN
63ca5e3e3d8b45f892cd6296b502ab08	19.043636363636363	10192.15	1070.3995608172618	DIAN
641d520bb21d4f9f90fb5730fec044f0	19.305454545454545	10314.29	1068.5363533622153	DIAN
648786104e634bae8035ff72fa3e1619	17.958181818181817	1988.4	221.44780803887824	DIAN
64a868ec9a3a46858fd85e9ff060f381	19.359545454545454	9035.21	933.4113779906552	DIAN
6617b90ab468471c97e6f4fefca01913	22.181818181818183	13064.85	1177.9782786885246	DIAN
664bade78711457ea8d805e78eba4f4e	19.756818181818183	12364.19	1251.6377775221442	DIAN
6794381902dc4e1894f22bea7e23c023	20.090454545454545	8777.54	873.8020317201748	DIAN
67d14e686d104a438162fe4cf55cd006	20.336363636363636	9738.4	957.7326776933393	DIAN
67d28aefd8714ec88eec09f366e9b028	19.05181818181818	11872.25	1246.3114949658825	DIAN
6810	35.53727272727273	32995.2	1856.9348443375711	MAYO
6819	34.81909090909091	18412.04	1057.5830396073209	MAYO
6821	42.89681818181818	46519.7	2168.9114471300054	MAYO
68411	35.470454545454544	31975.4	1802.9315050938683	MSBB
68416	28.10818181818182	26091.63	1856.5149584397943	MSBB
68419	29.375454545454545	29971.05	2040.550552409247	MSBB
68420	31.92772727272727	29870.61	1871.1391352628807	MSBB
68422	30.84409090909091	23857.35	1546.9640567664353	MSBB
68423	29.85681818181818	15315.33	1025.9184288650376	MSBB
68424	27.938636363636363	29148.55	2086.6122183356383	MSBB
68425	30.798636363636362	33528.32	2177.2600321737978	MSBB
68427	38.19954545454546	38013.54	1990.2613786456286	MSBB
68428	29.312727272727273	27339.06	1865.3371790100484	MSBB
68430	29.13818181818182	26959.21	1850.4387245725693	MSBB
68433	28.17681818181818	25453.5	1806.6979625417414	MSBB
68434	28.541363636363638	24288.2	1701.9649312799604	MSBB
68435	34.30863636363637	27663.79	1612.6429337961551	MSBB
68454	33.80681818181818	26391.04	1561.285055462185	MSBB
68455	28.950909090909093	28242.91	1951.0896815926646	MSBB
68515	31.05181818181818	26013.48	1675.4883625611149	MSBB
68522	26.748636363636365	30017.18	2244.3895525685252	MSBB
68586	36.32	40296.66	2218.979074889868	MSBB
68622	37.35	40220.89	2153.729049531459	MSBB
68624	41.01045454545454	44309.17	2160.8719284439667	MSBB
68624	41.01045454545454	44309.17	2160.8719284439667	MSBB
6863	33.93954545454545	21596.8	1272.6628898978129	MAYO
68637	45.751363636363635	37749.72	1650.2117969658134	MSBB
68658	46.285000000000004	44128.83	1906.8307226963377	MSBB
68682	35.88136363636364	50424.3	2810.612244897959	MSBB
6870	33.02045454545454	33832.36	2049.175910248469	MAYO
6872	49.488181818181815	35311.08	1427.0510130977095	MAYO
6880	32.12409090909091	21133.46	1315.7390233894132	MAYO
6894	40.82181818181818	34957.4	1712.6821663994301	MAYO
6913	28.85681818181818	33806.24	2343.0330944317557	MAYO
6914	39.17636363636364	47013.49	2400.094630342971	MAYO
6915	32.17909090909091	21164.59	1315.4249795180383	MAYO
6925	28.011363636363637	20116.72	1436.3256470588235	MAYO
6929	39.144090909090906	45722.3	2336.102279457018	MAYO
6952	35.94090909090909	30132.52	1676.78118123182	MAYO
6976	27.26	25934.08	1902.7204695524579	MAYO
6992e14f5f2c411cb021653528e8d6bc	18.461363636363636	8930.1	967.4366613320202	DIAN
6a88f5ca1c364e0686ba69746b44e3ab	19.392272727272726	10428.18	1075.4984881513255	DIAN
6b6687fc9aa84fecb1153154725b9822	17.990454545454547	8354.65	928.7869829960331	DIAN
6bf2f50b67ec4690a02f14d99eadc94d	19.965	10910.58	1092.9706987227648	DIAN
6bf3120697f245f3b762e1d1fd452393	20.189090909090908	11281.77	1117.6105007204612	DIAN
6d7ce58a1ee0442db3868cc71ad8370c	27.763636363636365	3096.66	223.0730844793713	DIAN
6d85f633e52d480b88f4513190e31fb1	20.082727272727272	2107.01	209.83305418496224	DIAN
6e3e23e66ed2480498cd9aa8ae156669	17.87727272727273	8336.12	932.5941520467836	DIAN
6e8efa9837d64502969a595a3b65ba90	17.137272727272727	10683.81	1246.8506710519337	DIAN
6ee0186b19a6492fae42c2fd3ef081d5	18.951363636363634	10971.02	1157.8079773583097	DIAN
6ef3c2ed9c644f74b3e0d9231275ee46	18.758181818181818	7217.5	769.5308713773384	DIAN
6f16b48d88cf4290bdec9764eb1721bf	18.47772727272727	8352.58	904.0700597771273	DIAN
7000	38.07818181818182	18494.74	971.4087762020724	MAYO
7015	41.00681818181818	21753.53	1060.9713683977166	MAYO
7016	31.363636363636363	25653.42	1635.870260869565	MAYO
70460	31.11	33287.07	2139.95949855352	MSBB
70475	33.23409090909091	35493.54	2135.9717704985296	MSBB
70485	29.694545454545455	20526.27	1382.4943056576046	MSBB
70490	40.955	41528.05	2027.9843730924188	MSBB
70524	32.49181818181818	31079.61	1913.0729973979464	MSBB
70539	31.122727272727275	26187.44	1682.8499488827222	MSBB
70546	31.345454545454544	24739.03	1578.476392111369	MSBB
70568	27.888181818181817	19966.44	1431.8925579424324	MSBB
70579	32.69227272727273	32801.93	2006.708452094601	MSBB
70594	28.823636363636364	27763.08	1926.4106478269098	MSBB
70609	40.217727272727274	45999.94	2287.545474067293	MSBB
70614	34.875	33216.87	1904.9101075268818	MSBB
70635	31.409545454545455	29152.79	1856.3012980998828	MSBB
70640	31.44590909090909	27136.96	1725.9453318107574	MSBB
70659	30.206818181818182	41888.18	2773.4255059814914	MSBB
70665	33.81136363636364	27279.11	1613.6060227196342	MSBB
70672	42.05909090909091	37253.67	1771.491926942613	MSBB
70688	32.64863636363636	26541.38	1625.879850195609	MSBB
70696	27.367727272727272	23708.19	1732.5654968526298	MSBB
708fdc78a29d48fb9be2f5b92a83f14c	18.829090909090908	8892.62	944.5617999227502	DIAN
7095	44.26136363636363	37522.59	1695.5008575096276	MAYO
7098	28.653181818181817	6980.67	487.2526928629218	MAYO
7099	34.86954545454545	18543.11	1063.5705030438128	MAYO
716	32.61545454545455	22970.75	1408.5807063020877	MAYO
71673	42.74363636363636	36284.61	1697.7783402101325	MSBB
71674	39.00454545454546	30908.27	1584.8547721710756	MSBB
71675	44.027727272727276	45564.63	2069.8152197478857	MSBB
71677	34.88363636363636	36694.82	2103.841446888356	MSBB
71679	44.52590909090909	17823.58	800.5936482334087	MSBB
71684	45.17090909090909	35615.36	1576.915794558042	MSBB
71685	36.76409090909091	37088.46	2017.6459737144694	MSBB
71686	33.335454545454546	18018.75	1081.0562055141945	MSBB
71687	48.04272727272728	31161.64	1297.246920354987	MSBB
71688	39.457727272727276	30339.86	1537.841234001866	MSBB
71689	37.185	34288.25	1844.197929272556	MSBB
71690	39.319545454545455	38810.1	1974.0869102805682	MSBB
71691	45.597272727272724	31938.88	1400.911856769743	MSBB
71692	49.113181818181815	39899.63	1624.8033022054808	MSBB
71693	39.62318181818182	35101.6	1771.7708871069506	MSBB
71694	36.42272727272727	19091.17	1048.3108448770747	MSBB
71695	43.338181818181816	36629.81	1690.4174777647256	MSBB
71697	34.85363636363636	32002.88	1836.4155559612927	MSBB
71698	40.27681818181818	34069.45	1691.7647191594533	MSBB
71699	30.270454545454545	20692.85	1367.1978376755012	MSBB
71700	35.57909090909091	35618.24	2002.2006796637452	MSBB
71701	35.653636363636366	30188.32	1693.42165786991	MSBB
71702	39.34590909090909	27331.76	1389.306315777313	MSBB
71703	36.60227272727273	25128.59	1373.061732381248	MSBB
71704	35.013636363636365	29302.45	1673.7735947033623	MSBB
71705	29.756818181818183	22934.17	1541.4396700526997	MSBB
71706	39.086363636363636	35295.12	1806.0068380044193	MSBB
71708	32.268181818181816	30373.34	1882.5566417805326	MSBB
71709	36.406363636363636	41334.57	2270.7332384448273	MSBB
71710	36.65318181818182	21053.42	1148.7908528343066	MSBB
71711	33.40090909090909	27998.72	1676.524427751014	MSBB
71712	33.86090909090909	32893.68	1942.8704593658551	MSBB
71713	31.874545454545455	28778.68	1805.7468484399064	MSBB
71714	40.44227272727273	30408.51	1503.798275881447	MSBB
71715	37.64	27975.66	1486.4856535600425	MSBB
71716	34.38636363636364	24099.29	1401.6771447455385	MSBB
71717	38.25681818181818	33398.08	1745.9936077942139	MSBB
71718	36.205	36543.2	2018.6825024167931	MSBB
71719	35.85045454545455	32494.51	1812.7809207439996	MSBB
71720	37.19863636363636	32788.7	1762.897955692413	MSBB
71721	32.41909090909091	26815.67	1654.313507753568	MSBB
71722	36.286818181818184	35079.46	1933.454723102554	MSBB
71723	38.25727272727273	36008.02	1882.4143715989828	MSBB
71724	39.844545454545454	29728.11	1492.2047502794953	MSBB
71725	37.50909090909091	35067.29	1869.8021812893844	MSBB
71726	35.125454545454545	25663.8	1461.2650758320824	MSBB
71727	31.787727272727274	19852.73	1249.0814350878697	MSBB
71728	33.53409090909091	24435.49	1457.3521653676721	MSBB
71730	38.91681818181818	31949.42	1641.9338215541306	MSBB
71732	41.42090909090909	37352.58	1803.561574084235	MSBB
71733	40.038636363636364	29669.77	1482.0569677016517	MSBB
71734	40.61	35260	1736.5180989903965	MSBB
71735	28.94	23550.09	1627.511402902557	MSBB
71736	38.04545454545455	21772.76	1144.5656391875746	MSBB
71737	35.27272727272727	25561.26	1449.3497938144328	MSBB
71738	33.67727272727273	19749.01	1172.8390336077741	MSBB
71738	33.67727272727273	19749.01	1172.8390336077741	MSBB
71739	37.751363636363635	30824.26	1633.0143884025863	MSBB
71740	40.65772727272727	27207.25	1338.3556743099266	MSBB
71741	41.264545454545456	31456.85	1524.64299090128	MSBB
71742	41.29772727272727	29419.97	1424.7742887017776	MSBB
71745	38.83772727272727	22054.21	1135.7106375010242	MSBB
71746	43.781363636363636	22753.53	1039.4162314808086	MSBB
71747	35.56454545454545	21278.02	1196.586079087958	MSBB
71748	37.93954545454545	32661.01	1721.739657589227	MSBB
71749	36.518181818181816	48909.61	2678.64431167538	MSBB
71750	37.84227272727273	41259.36	2180.596302835934	MSBB
71751	39.78409090909091	23442.98	1178.510277063696	MSBB
71752	30.41318181818182	29950.05	1969.544007532619	MSBB
71753	38.02590909090909	19811.19	1041.9837670487825	MSBB
71754	41.54590909090909	35596.61	1713.6036148401001	MSBB
71755	44.024545454545454	42296.32	1921.4880954839243	MSBB
71756	35.8	33083.32	1848.2301675977656	MSBB
71757	39.36772727272727	35241.94	1790.3974875590297	MSBB
71758	35.290454545454544	29699.21	1683.1299218176432	MSBB
71759	36.77	29977.82	1630.558607560511	MSBB
71760	35.37681818181818	28006.19	1583.3074560896323	MSBB
71761	46.30318181818182	37330.49	1612.4373545898081	MSBB
71762	44.00772727272727	37081.66	1685.2340394765383	MSBB
71763	45.405	42129.85	1855.7361524061225	MSBB
71764	36.99409090909091	23099.33	1248.8118741322326	MSBB
71765	35.37227272727273	32573.28	1841.740860201236	MSBB
71767	37.032272727272726	26039.83	1406.331725399222	MSBB
71768	39.74227272727273	42440.82	2135.8023629522036	MSBB
71769	37.05863636363637	27306.44	1473.688331759251	MSBB
71770	37.60409090909091	36626.37	1947.9992263897789	MSBB
71771	41.65772727272727	30024.88	1441.5035080253583	MSBB
71772	36.49409090909091	33087.2	1813.2908191861695	MSBB
71773	41.30318181818182	39332.13	1904.5569018455542	MSBB
71774	43.66909090909091	42510.52	1946.938629361312	MSBB
71775	42.07727272727273	31907.37	1516.6082748190559	MSBB
71776	46.664545454545454	29195.39	1251.2878767216691	MSBB
71777	39.94136363636363	30154.02	1509.9143972414108	MSBB
71778	45.23954545454546	49054.25	2168.644689380771	MSBB
71779	44.695	32994.92	1476.4479248238058	MSBB
71780	46.2	28162.83	1219.1701298701298	MSBB
71781	53.86590909090909	48329.68	1794.4440487743134	MSBB
71782	42.055454545454545	31097	1478.8569205162016	MSBB
71783	38.44045454545455	30479.96	1585.8272416606555	MSBB
71784	42.57	38065.23	1788.3594080338269	MSBB
71785	37.320454545454545	23281.13	1247.6337860057245	MSBB
71786	38.902272727272724	32822.95	1687.456680493077	MSBB
71787	42.324090909090906	34787.55	1643.865196052109	MSBB
71789	35.37318181818182	27882.89	1576.4988370748254	MSBB
71790	37.731818181818184	33084.81	1753.6822551499818	MSBB
71791	38.29409090909091	24568.61	1283.1541063776751	MSBB
71792	35.69045454545454	21258.34	1191.2619366013323	MSBB
71793	34.80681818181818	29737.14	1708.6962585700294	MSBB
71794	36.086363636363636	23094.05	1279.9322332787503	MSBB
71795	33.60909090909091	33400.18	1987.5681904246687	MSBB
71796	37.93681818181818	25350.71	1336.4700159355866	MSBB
71797	31.009999999999998	20944.71	1350.8358594001936	MSBB
71798	39.08954545454546	25825.01	1321.3256741514238	MSBB
71799	37.735	37980.44	2013.0086126937858	MSBB
71800	35.47772727272727	27282.7	1538.0184750996145	MSBB
71801	35.86772727272727	33554.58	1871.0179067026577	MSBB
71802	38.30863636363636	36337.42	1897.0876256244142	MSBB
71803	38.96636363636364	33876.18	1738.739612252992	MSBB
71804	36.315	25776.43	1419.602368167424	MSBB
71805	33.18181818181818	26208.25	1579.6753424657536	MSBB
71806	35.107727272727274	32609.84	1857.7015679013944	MSBB
71807	33.362272727272725	34796.45	2085.9759935692196	MSBB
71808	37.96545454545455	28479.85	1500.3033858531678	MSBB
71809	40.42636363636363	31461.49	1556.48379770177	MSBB
71810	36.87318181818182	37500.09	2034.003476288507	MSBB
71811	38.692727272727275	33905.43	1752.5479535736101	MSBB
71812	38.362272727272725	32782.67	1709.10989727123	MSBB
71814	37.27818181818182	36615.06	1964.423060039994	MSBB
71815	34.638636363636365	22998.29	1327.898116921462	MSBB
71816	37.626363636363635	31187.64	1657.7546691149823	MSBB
71818	36.411818181818184	35821.41	1967.5705190622425	MSBB
71819	42.40181818181818	36857.91	1738.506110372626	MSBB
71824	38.64363636363636	31621.62	1636.5757974969417	MSBB
71825	34.455	32568.22	1890.4785952691918	MSBB
71826	31.74	24603.83	1550.3358538122245	MSBB
71827	37.60727272727273	20893.28	1111.1297621349834	MSBB
71828	40.48954545454546	37605.95	1857.5634563355297	MSBB
71829	35.528636363636366	22086.01	1243.2793521231272	MSBB
71830	40.339090909090906	25276.2	1253.1863971333921	MSBB
71831	36.255	29557.59	1630.5386843194042	MSBB
71832	36.209545454545456	32875.84	1815.8659318863681	MSBB
71833	37.685	28918.52	1534.749635133342	MSBB
71834	32.56409090909091	30079.04	1847.374771429768	MSBB
71835	36.58409090909091	29983.29	1639.1436416723614	MSBB
71836	41.48045454545454	37690.85	1817.2824002542272	MSBB
71837	36.705	15685.1	854.6574036234846	MSBB
71838	39.50681818181818	41260.89	2088.7984352528333	MSBB
71839	40.48318181818182	43786.46	2163.192616462504	MSBB
71841	35.41590909090909	33892.59	1913.975434768658	MSBB
71842	39.428636363636365	35765.22	1814.1748383154836	MSBB
71843	31.81909090909091	34714.1	2181.966800948544	MSBB
71844	39.22818181818182	25501.12	1300.142847210957	MSBB
71845	37.11909090909091	34723.43	1870.9202811589234	MSBB
71846	40.00727272727273	34381.08	1718.7415015451736	MSBB
71847	39.817727272727275	34441.63	1729.9646342994781	MSBB
71848	40.110454545454544	30917.84	1541.6349852112917	MSBB
71849	27.778636363636362	18324.97	1319.357059872695	MSBB
71850	35.20318181818182	22433.05	1274.4899092282465	MSBB
71851	37.66772727272727	28163.35	1495.3570092555722	MSBB
71852	43.25181818181818	44883.42	2075.4466233684343	MSBB
71853	37.905454545454546	21953.34	1158.3208940905602	MSBB
71855	42.091818181818184	32860.58	1561.3761257856202	MSBB
71856	43.49045454545455	43441.61	1997.7537808714555	MSBB
71857	34.39636363636364	33124.06	1926.0210381647107	MSBB
71858	29.847727272727273	28531.03	1911.772359704561	MSBB
71859	35.282272727272726	25371.42	1438.1964674508188	MSBB
71860	36.95454545454545	27697.44	1499.000442804428	MSBB
71861	38.25909090909091	17844.32	932.8146370440775	MSBB
71862	36.765454545454546	45686.15	2485.2759507442756	MSBB
71863	29.857727272727274	23766.47	1591.9811834914062	MSBB
71865	31.02318181818182	25735.83	1659.1354265871564	MSBB
71866	33.043181818181814	28732.81	1739.1067336130411	MSBB
71867	28.33909090909091	27538.97	1943.5323517146248	MSBB
71868	38.24045454545455	37653.41	1969.297198350153	MSBB
71870	34.82954545454545	35441.48	2035.1388189233282	MSBB
71871	36.401363636363634	18839.37	1035.0914426282732	MSBB
71873	27.161363636363635	23708.97	1745.7864279139822	MSBB
71875	28.241363636363637	23514.13	1665.2262477668153	MSBB
71876	32.42318181818182	23452.85	1446.671713560724	MSBB
71877	31.529545454545456	28215.2	1789.7625603690622	MSBB
71878	44.388636363636365	43662.16	1967.2674619835134	MSBB
71879	34.60454545454545	32140.19	1857.5704190200972	MSBB
71880	39.22909090909091	25646.5	1307.524564330738	MSBB
71881	35.27181818181818	31879.95	1807.6726204283616	MSBB
71882	30.299090909090907	28875.76	1906.0479462330104	MSBB
71883	28.998636363636365	27261.17	1880.1690988604478	MSBB
71884	31.26	29398.94	1880.9302623160586	MSBB
71885	37.280454545454546	38960.21	2090.114537230086	MSBB
71886	39.04681818181818	29918.43	1532.438820530133	MSBB
71887	38.21363636363636	26470.25	1385.3824194123945	MSBB
71889	36.61909090909091	27458.5	1499.6822323179663	MSBB
71890	31.42	21734.62	1383.4894971355823	MSBB
71891	34.84	31944.53	1833.7847301951776	MSBB
71892	32.58227272727273	28264.9	1734.9863980692232	MSBB
71893	33.48136363636363	29060.89	1735.944229489947	MSBB
71895	35.41772727272728	37057.06	2092.57131123346	MSBB
71896	34.28181818181818	23760.46	1386.1843542826837	MSBB
71897	36.083636363636366	39082.85	2166.23677315328	MSBB
71898	33.04590909090909	22469.49	1359.8954072158567	MSBB
71899	34.48863636363637	18697.96	1084.296856672158	MSBB
719	35.56	26527.93	1492.0095613048368	MAYO
71900	35.48681818181818	29153.14	1643.0405144035558	MSBB
71901	32.63136363636364	27056.33	1658.3021354246473	MSBB
71902	31.31681818181818	19665.05	1255.8779046983177	MSBB
71903	37.52818181818182	33139.6	1766.1180688452312	MSBB
71904	31.99681818181818	37485.73	2343.091102808518	MSBB
71906	36.13545454545454	30332.3	1678.8110392714282	MSBB
71907	33.24409090909091	36017.15	2166.8301953867403	MSBB
71908	34.36181818181818	29592.54	1722.408275570136	MSBB
71909	33.22636363636364	25820.36	1554.2091986100852	MSBB
71910	32.74318181818182	35879.19	2191.5518289720276	MSBB
71911	32.89681818181818	29428.93	1789.1657386041754	MSBB
71912	37.374545454545455	26079.05	1395.5514205098268	MSBB
71913	38.040454545454544	34178.87	1796.974847351504	MSBB
71915	40.68818181818182	29198.66	1435.2403422928257	MSBB
71916	31.830909090909092	28355.16	1781.6116981778716	MSBB
71917	33.26227272727273	27628.95	1661.2785438047472	MSBB
71918	31.03090909090909	30345.16	1955.80219136345	MSBB
71919	34.532272727272726	26909.27	1558.49979597478	MSBB
71920	32.10318181818182	24764.82	1542.82651110765	MSBB
71922	42.46181818181818	35809.46	1686.6663526590735	MSBB
71923	38.84909090909091	30723.81	1581.7003322881078	MSBB
71924	37.942727272727275	35615.54	1877.331576299207	MSBB
71925	37.79272727272727	35303.04	1868.2451650149142	MSBB
71926	33.47590909090909	35041.25	2093.5204421089793	MSBB
71926	33.47590909090909	35041.25	2093.5204421089793	MSBB
71927	30.112727272727273	31965.68	2123.0677454413717	MSBB
71928	31.05318181818182	24517.94	1579.0935784650965	MSBB
71929	29.912727272727274	20603.72	1377.5888645757354	MSBB
